title,date_company,content,date,company
"롯데홈쇼핑, 독거노인에게 '건강백세꾸러미' 전달",2021.05.06 | 신아일보,롯데홈쇼핑은 지난 4일 어버이날을 맞아 영등포 지역 독거노인 140가구에 `건강백세꾸러미`를 전달했다.이날 행사는 롯데홈쇼핑 본사가 위치한 영등포 지역 사회공헌활동인...,2021.05.06,신아일보
"성남 수정구, ‘홀로 굼뜬 사랑’ 독거노인 150가구에 반려거북이...",2021.05.06 | 서울매일,"등 정서적 어려움까지도 맞춤형으로 해결하는 한층 발전한 복지서비스""라면서 ""독거노인 안부 확인을 통해 고독사 등을 예방해 행복한 노후를 보낼 수 있도록 최선을...",2021.05.06,서울매일
"롯데홈쇼핑, 어버이날 맞아 지역 독거노인에게 ‘건강백세꾸러미...",2021.05.06 | FETV,"[FETV=김윤섭 기자] 롯데홈쇼핑은 지난 4일, 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다고 6일 밝혔다. 이날 행사는 롯데홈쇼핑 본사...",2021.05.06,FETV
"동두천시 소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으...",2021.05.07 | 세계뉴스통신,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통(80kg)상당을 기부했다고 밝혔다.로컬드림...,2021.05.07,세계뉴스통신
"현대중공업그룹1%나눔재단, 독거노인 세대에 전자레인지 337대 지원",2021.05.06 | 울산종합일보,▲ 현대중공업그룹이 지역 독거노인 및 소외계층의 따뜻한 한 끼 식사를 위한 지원 사업을 진행했다.현대중공업그룹이 지역 독거노인 및 소외계층의 따뜻한 한 끼 식사를...,2021.05.06,울산종합일보
"경북도청 도배봉사 동아리, 독거노인 찾아 봉사활동",2021.05.03 | 글로벌뉴스통신,"사람들’(회장 최우진)은 5월 가정의 달을 맞이하여 지난 5. 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시하였다. ‘행복을...",2021.05.03,글로벌뉴스통신
‘인공지능 로봇’ 독거노인 돌봄 ‘언택트 시대 선도’,2021.05.06 | 광남일보,"내려간 것으로 파악됐다. 동구는 효돌이로 인한 개선효과를 바탕으로 올해 독거 어르신과 노인부부 가운데 경도인지 장애진단을 받으신 주민들을 선정, 조만간 이들에게...",2021.05.06,광남일보
가정의 달 기념 독거노인에게 카네이션 전달,2021.05.06 | 대전경제뉴스,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다.이번 사업은 코로나19 장기화로 이웃...,2021.05.06,대전경제뉴스
"여주시,가남읍 지역사회보장협의체, 【아이럽우유】 독거노인가구...",2021.05.06 | 경인투데이뉴스,"가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을 위하여...",2021.05.06,경인투데이뉴스
"세종시 도담동 지사협, 독거노인가구에 꽃‧떡 전달",2021.05.06 | 특급뉴스,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다. 이번 사업은 코로나19 장기화로 이웃...,2021.05.06,특급뉴스
"국민건강보험공단 인천경기본부, 독거 노인에게 따뜻한 도시락 전달",2021.05.06 | 인천일보,수원시 우만종합사회복지관에서 지속되는 코로나19로 외롭고 힘든 시간을 보낸 독거 노인을 대상으로 도시락과 카네이션을 전달하는 등 '온택트 도시락 데이'를 열었다...,2021.05.06,인천일보
"창원준법지원센터, 독거노인 세대 주거환경개선 국민공모제 실시",2021.05.06 | 로이슈,"전용모 기자] 법무부 창원준법지원센터(창원보호관찰소, 소장 안흡)는 5월 6일 독거노인 세대 주거환경개선 국민공모제를 실시했다고 밝혔다. 수요자 중심의 사회봉사 국민...",2021.05.06,로이슈
"롯데홈쇼핑, 독거노인에게 '건강백세꾸러미' 전달",2021.05.06 | 데일리한국,[데일리한국 천소진 기자] 롯데홈쇼핑은 어버이날을 맞아 영등포 지역 독거노인 140가구에 '건강백세꾸러미'를 전달했다고 6일 밝혔다. 행사는 롯데홈쇼핑 본사가 위치한...,2021.05.06,데일리한국
"[경제 브리핑] LG헬로비전, 독거 노인 가정에 농산물",2021.05.07 | 중앙일보 | 다음뉴스,"가정의 달을 맞아 서울 양천, 경북 영주, 충남 서산 등 케이블TV 방송 권역에 사는 독거 어르신 450여 가정에 지역 농산물과 소상공인 상품으로 구성된 ‘마음나눔 꾸러미...",2021.05.07,중앙일보
"동두천시 소요동 행정복지센터, 어버이날 맞아 ‘소담쓰담’ 사업...",2021.05.07 | 경기앤뉴스,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통상당을 기부했다고 밝혔다. 로컬드림봉사회...,2021.05.07,경기앤뉴스
"동두천시 소요동 행정복지센터, 어버이날 맞아 ‘소담쓰담’ 사업...",2021.05.07 | 경인신문,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통상당을 기부했다고 밝혔다. 로컬드림봉사회...,2021.05.07,경인신문
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 세계뉴스통신,"기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,세계뉴스통신
"광주 동원사, 소외계층·독거노인 어르신 200명에 선물",2021.05.07 | 법보신문,광주 동원사가 소외계층과 독거노인 등 지역 내 어르신 200명에게 ‘행복선물세트’를 전달하고 건강을 당부했다. 동원사는 5월6일 광주 빛고을자연사찰음식체험관에서 회주...,2021.05.07,법보신문
"동두천시 소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으...",2021.05.07 | 케이에스피뉴스,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통(80kg)상당을 기부했다고 밝혔다.로컬드림...,2021.05.07,케이에스피뉴스
"동두천시 소요동 행정복지센터, 어버이날 맞아 '소담쓰담' 사업으...",2021.05.07 | 경기인터넷신문,동두천시 소요동 행정복지센터는 로컬드림봉사회가 지난 6일 가족이 없는 소요동 독거노인에게 지원해달라며 고추장과 된장 75통(80kg)상당을 기부했다고 밝혔다.로컬드림...,2021.05.07,경기인터넷신문
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 케이에스피뉴스,"기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,케이에스피뉴스
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 미디어이슈,"기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,미디어이슈
"여주시 가남읍 지역사회보장협의체, 독거노인가구 유제품 배달사...",2021.05.06 | 경인매일,(여주=유형수기자) 가남읍 지역사회보장협의체는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 '아이럽우유' 사업 추진을 위하여 서울우유 여주...,2021.05.06,경인매일
"여주시 가남읍 지역사회보장협의체, '아이럽우유'독거노인가구 유...",2021.05.06 | 경기인터넷신문,"기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,경기인터넷신문
"[세계로컬핫뉴스] 가남읍 지역사회보장협의체, 【아이럽우유】독...",2021.05.06 | 세계타임즈,"기자] 가남읍 지역사회보장협의체(공동위원장 강대준, 윤성희)는 지난 4일 저소득 독거노인 가구를 대상으로 정기적으로 유제품을 배달하는 【아이럽우유】 사업 추진을...",2021.05.06,세계타임즈
"남원노암동지역사회보장협의체, 독거노인 생일상 차려드리기",2021.05.03 | 서울뉴스통신,"위원장 양용욱, 민간위원장 염창길)는 지역특화사업으로 지난 30일 생일을 맞은 독거노인 가정에 방문하여 생일상을 차려드리는 사업을 실시하였다. 독거노인 생일상 차려...",2021.05.03,서울뉴스통신
"부산시설공단, 어버이날 앞두고 독거노인 위해 ‘사랑의 손편지’...",2021.05.06 | 미디어인뉴스,사랑의 손편지를 담은 추억키트 지원에 나섰다. 지난 2019년 비영리 사단법인인 독거노인복지재단(이사장 이종원)과 협약을 맺은 공단은 4일 오전 본사 3층 임원실에서 복지...,2021.05.06,미디어인뉴스
"경북도청 도배봉사 동아리, 독거노인 찾아 봉사활동",2021.05.03 | 서울뉴스통신,"사람들’(회장 최우진)은 5월 가정의 달을 맞이하여 지난 5월 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시하였다. ‘행복...",2021.05.03,서울뉴스통신
"경북도청 도배봉사 동아리, 독거노인 찾아 봉사활동",2021.05.03 | 구미뉴스,"사람들’(회장 최우진)은 5월 가정의 달을 맞이하여 지난 5. 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시했다.‘행복을...",2021.05.03,구미뉴스
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 데일리연합,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다. 독거노인종합복지서비스 특화...,2021.05.06,데일리연합
"경북도청 도배봉사 동아리, 독거노인 찾아 봉사활동",2021.05.03 | 위클리오늘,"행복을 바르는 사람들’은 5월 가정의 달을 맞이해 지난 5. 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시했다.‘행복을...",2021.05.03,위클리오늘
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 미디어투데이,수원 영통구 광교2동 지역사회보장협의체 독거노인종합복지서비스 추진 [미디어투데이=안정태 기자] 수원시 영통구 광교2동 지역사회보장협의체는 어려운 환경에서 생활하는...,2021.05.06,미디어투데이
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 경기IN,수원 영통구 광교2동 지역사회보장협의체 독거노인종합복지서비스 추진 [경기IN=강동완 기자] 수원시 영통구 광교2동 지역사회보장협의체는 어려운 환경에서 생활하는 홀몸...,2021.05.06,경기IN
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 데일리와이,수원 영통구 광교2동 지역사회보장협의체 독거노인종합복지서비스 추진 [데일리와이=이균 기자] 수원시 영통구 광교2동 지역사회보장협의체는 어려운 환경에서 생활하는...,2021.05.06,데일리와이
"일로읍 민간단체, 독거노인 가정에 후원물품 전달",2021.05.04 | 무안신문,[무안신문=김정순 기자] 일로읍 인의예술회와 한학동마을 청년회는 지난 3일 독거노인 60가정에 카네이션 브로치와 후원물품을 전달했다. 이날 각 마을 이장들과 일로읍...,2021.05.04,무안신문
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 뉴스후,수원 영통구 광교2동 지역사회보장협의체 독거노인종합복지서비스 추진 [뉴스후=서규식 기자] 수원시 영통구 광교2동 지역사회보장협의체는 어려운 환경에서 생활하는 홀몸...,2021.05.06,뉴스후
"롯데홈쇼핑, 지역 독거노인에 '건강백세꾸러미' 전달",2021.05.06 | 스마트경제,[스마트경제] 롯데홈쇼핑은 지난 4일 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다고 6일 밝혔다. 이날 행사는 롯데홈쇼핑 본사가 위치...,2021.05.06,스마트경제
"건보공단 대전충청본부, 독거노인 위기가구 후원물품 지원",2021.05.04 | 서울뉴스통신,국민건강보험공단 대전충청지역본부는 4일 세종시 아름동 지역사회보장협의체에 독거노인 위기가구 후원물품을 지원했다. 건보 대전충청본부는 아름동 소재 공공기관과...,2021.05.04,서울뉴스통신
"세종시, 가정의 달 기념 독거노인에게 카네이션 전달",2021.05.06 | 데일리연합,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다. 이번 사업은 코로나19 장기화로 이웃...,2021.05.06,데일리연합
"일로읍 민간단체, 독거노인 가정에 후원물품 전달",2021.05.04 | 씨엔엔 (CNN) 21방송,일로읍(읍장 박원식)은 지난 3일 일로읍 인의예술회와 한학동마을 청년회에서 독거노인 60가정에 카네이션 브로치와 후원물품을 전달했다고 밝혔다. 이날 각 마을 이장들과...,2021.05.04,씨엔엔 (CNN) 21방송
"세종시, 가정의 달 기념 독거노인에게 카네이션 전달",2021.05.06 | 케이에스피뉴스,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다.이번 사업은 코로나19 장기화로 이웃...,2021.05.06,케이에스피뉴스
"[진주시] 진주시 여성자원봉사대, 어버이날 독거노인 위문",2021.05.06 | 플러스코리아,"이웃의 정을 느끼게 했다. 이번 행사는 부양의무자가 없거나 가족 간 왕래가 없는 독거노인 300세대를 선정, 비대면으로 위문품을 전달하는 것으로 어버이날을 기념했다...",2021.05.06,플러스코리아
"부산시설공단, 독거노인 위해 ‘사랑의 손편지’ 등 추억키트 지원",2021.05.04 | 데일리한국,위해 사랑의 손편지를 담은 선물셋트 지원에 나섰다. 지난 2019년 비영리 사단법인 독거노인복지재단과 협약을 맺은 공단은 4일 본사에서 복지재단측에 어버이날 추억키트...,2021.05.04,데일리한국
"블랙야크 강태선나눔재단, 독거노인종합지원센터 천안시노인종합...",2021.05.06 | 충청탑뉴스,"<천안/CTN>김태연기자 = 블랙야크 강태선나눔재단, 독거노인종합지원센터는 가정의 달을 맞이하여 '야크 효(孝)박스 마음잇는봉사 시즌8' 사업을 진행하고, 천안시노인종합...",2021.05.06,충청탑뉴스
"부산시설공단, 독거노인에 '사랑의 손편지' 담은 추억키트 지원",2021.05.04 | 국제뉴스,"위해 '사랑의 손편지'를 담은 추억키트 지원에 나섰다. 지난 2019년 비영리 사단법인인 독거노인복지재단과 협약을 맺은 공단은 4일 오전, 본사 3층 임원실에서 복지재단 측...",2021.05.04,국제뉴스
수원시 영통구 광교2동 지역사회보장협의체 독거노인종합복지서비...,2021.05.06 | 수원시민신문,위원장 이석철)는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다. 수원시 영통구 광교2동 지역...,2021.05.06,수원시민신문
수정구 ‘홀로 굼뜬 사랑’ 독거노인 150가구에 반려거북이 전달,2021.05.04 | 수도권일보,예방 등 정서적 어려움까지도 맞춤형으로 해결하는 한층 발전한 복지서비스”라면서 “독거노인 안부 확인을 통해 고독사 등을 예방해 행복한 노후를 보낼 수 있도록 최선을...,2021.05.04,수도권일보
"진주시 여성자원봉사대, 어버이날 독거노인 위문",2021.05.06 | 경남데일리,"이웃의 정을 느끼게 했다.이번 행사는 부양의무자가 없거나 가족 간 왕래가 없는 독거노인 300세대를 선정, 비대면으로 위문품을 전달하는 것으로 어버이날을 기념했다.이날...",2021.05.06,경남데일리
"오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 경기앤뉴스,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,경기앤뉴스
"오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 경인신문,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,경인신문
독거노인 울진 왕피천 공원 나들이 즐겨,2021.04.30 | 내외통신,"활동 프로그램’으로 울진읍, 북면, 매화면, 죽변면, 금강송면(5개 읍면) 지역의 독거노인 18명을 모시고 울진 왕피천공원 나들이를 진행하였다.이번 왕피천공원나들이 행사...",2021.04.30,내외통신
"세종시 도담동 지역사회보장협의체, 독거노인에 카네이션 전달",2021.05.06 | 프라임경제,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다.이번 사업은 코로나19 장기화로 이웃...,2021.05.06,프라임경제
"경상북도, 도청 도배봉사 동아리 독거노인 찾아 봉사활동 전개",2021.05.03 | CBN뉴스,"바르는 사람들’(회장 최우진)은 5월 가정의 달을 맞이하여 지난 1일 기초생활수급 독거노인을 찾아 주택도배 및 전기배선교체, 집안청소 등의 봉사활동을 실시했다.‘행복...",2021.05.03,CBN뉴스
독거노인 울진 왕피천 공원 나들이 즐겨,2021.04.30 | 드림저널,"활동 프로그램’으로 울진읍, 북면, 매화면, 죽변면, 금강송면(5개 읍면) 지역의 독거노인 18명을 모시고 울진 왕피천공원 나들이를 진행했다. 이번 왕피천공원나들이 행사...",2021.04.30,드림저널
"건강보험 대전충청지역본부, '아름이 함께 돌봄'독거노인 위기가...",2021.05.05 | 충청탑뉴스,달을 맞아 4일 세종특별자치시 아름동 지역사회보장협의체(위원장 허남태)에 독거노인 위기가구 후원물품을 지원했다. 대전충청지역본부는 아름동 소재 공공기관과 2018년...,2021.05.05,충청탑뉴스
"건강보험 대전충청지역본부, '아름이 함께 돌봄' 독거노인 후원물...",2021.05.04 | 뉴스밴드,달을 맞아 4일 세종특별자치시 아름동 지역사회보장협의체(위원장 허남태)에 독거노인 위기가구 후원물품을 지원했다. 대전충청지역본부는 아름동 소재 공공기관과 2018년...,2021.05.04,뉴스밴드
"무안군 일로읍 민간단체, 독거노인 가정에 후원물품 전달",2021.05.05 | 위키트리,일로읍(읍장 박원식)은 지난 3일 일로읍 인의예술회와 한학동마을 청년회에서 독거노인 60가정에 카네이션 브로치와 후원물품을 전달했다고 밝혔다.이날 각 마을 이장들과...,2021.05.05,위키트리
"수원시 광교2동 지역사회보장협의체, 독거노인종합복지서비스 추진",2021.05.06 | 뉴스피크,위원장 이석철)는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다. 독거노인종합복지서비스 특화...,2021.05.06,뉴스피크
"경산 장산중 ‘사랑실은 봉사단’, 독거노인 카네이션 전달",2021.05.06 | 대구일보,경산 장산중학교(교장 윤순영) 사랑실은 봉사단은 6일 어버이날을 맞아 지역 독거노인 50여 가구에 선물할 카네이션과 마음을 담은 편지를 준비해 전달했다. 남동해 기자...,2021.05.06,대구일보
"롯데홈쇼핑, 어버이날 맞아 지역 독거노인 '건강백세꾸러미' 선물",2021.05.06 | 빅데이터뉴스,"심준보 기자] 롯데홈쇼핑(대표 이완신)은 지난 4일, 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다고 6일 밝혔다. 이날 행사는 롯데...",2021.05.06,빅데이터뉴스
"롯데홈쇼핑, 어버이날 맞아 지역 독거노인에 '건강백세꾸러미' 선물",2021.05.06 | 미래경제,김금영 기자] 롯데홈쇼핑(대표 이완신)은 지난 4일 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다. 이날 행사는 롯데홈쇼핑 본사가 있는...,2021.05.06,미래경제
"경주시 불국동, 독거노인 가구 사랑의 집수리 `봉사`",2021.05.04 | CBN뉴스,동장 권오현)에서는 3일 불국동 새마을협의회(회장 이은우)가 주축이 되어 관내 독거노인 가구 지붕수리를 실시했다. 또한 이번 집수리는 경주시청 희망복지지원단과 불국동...,2021.05.04,CBN뉴스
"부산시설공단, 어버이날 앞두고 독거노인 위해 ‘사랑의 손편지’...",2021.05.05 | 위키트리,"사랑의 손편지를 담은 추억키트 지원에 나섰다.지난 2019년 비영리 사단법인인 독거노인복지재단(이사장 이종원)과 협약을 맺은 공단은 4일(화) 오전, 본사 3층 임원실에서...",2021.05.05,위키트리
"롯데홈쇼핑,‘건강백세꾸러미’독거노인에 전달",2021.05.06 | e대한경제,"[e대한경제=문수아 기자] 롯데홈쇼핑은 지난 4일 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다.카네이션과 갈비탕, 잡곡 등 식료품이...",2021.05.06,e대한경제
"함안 칠원읍, 독거노인 주민 '사랑의 집 고쳐주기'",2021.04.28 | 아시아경제 | 다음뉴스,이날 사업은 새마을협의회와 부녀회원 20여명이 참여해 칠원읍 양정마을 한 독거노인의 집에서 낡은 벽지와 장판을 교체하고 집 안을 대청소하는 형태로 진행됐다. 김경수...,2021.04.28,아시아경제
"경기도, 독거노인 ‘개별 전력량계’ 무료설치",2021.04.27 | 에코저널,폭염 때 무료 에어컨이 있어도 전기료 문제로 이를 사용하지 못하는 저소득층 독거노인과 한국전력공사 전기요금 복지할인 대상 확대를 위해 전기요금 부담을 줄일 수 있는...,2021.04.27,에코저널
"[여주시] 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 플러스코리아,최석희)와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다. 코로나19로 인해 가족간 만남...,2021.05.06,플러스코리아
"인천시 서구 가정1동 지역사회보장협의체 , 독거노인 주3회 반찬배달",2021.05.03 | 기호일보,인천시 서구 가정1동 지역사회보장협의체는 3일부터 독거노인을 대상으로 ‘안녕하세요. 식사하셨어요?’ 사업을 시작했다고 밝혔다. 이 사업은 이달부터 9월까지 5...,2021.05.03,기호일보
부산가톨릭대 봉사단 독거노인 치매예방 활동,2021.05.03 | 가톨릭신문,부산가톨릭대학교(총장 신호철 신부) ‘메모리키퍼 봉사단’이 지역 독거노인 치매예방과 인지건강을 위한 봉사활동에 구슬땀을 흘리고 있다. 부산가톨릭대 노인복지...,2021.05.03,가톨릭신문
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 세계뉴스통신,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다.독거노인종합복지서비스 특화...,2021.05.06,세계뉴스통신
"(사)제주특별자치도장애인지원협의회, 우도면, 추자면 독거노인 ...",2021.05.06 | 일간제주,회원들과 각 면사무소에서는 코로나19 방역수칙을 준수한 가운데 저소득층 독거노인 및 장애인가정을 직접 방문하여 보행용 보행카 1천만원 상당 물품과 블랙야크강태선나눔...,2021.05.06,일간제주
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 케이에스피뉴스,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다.독거노인종합복지서비스 특화...,2021.05.06,케이에스피뉴스
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 미디어이슈,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다.독거노인종합복지서비스 특화...,2021.05.06,미디어이슈
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 경기인터넷신문,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다.독거노인종합복지서비스 특화...,2021.05.06,경기인터넷신문
"수원 영통구 광교2동 지역사회보장협의체, 독거노인종합복지서비...",2021.05.06 | 수원인터넷뉴스,사회보장협의체는 어려운 환경에서 생활하는 홀몸어르신 20명을 1:1로 전담하는 독거노인종합복지서비스 특화사업을 추진하고 있다고 밝혔다.독거노인종합복지서비스 특화...,2021.05.06,수원인터넷뉴스
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 세계뉴스통신,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,세계뉴스통신
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 케이에스피뉴스,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,케이에스피뉴스
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 미디어이슈,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,미디어이슈
"롯데홈쇼핑, 어버이날 맞아 지역 독거노인에게 ‘건강백세꾸러미...",2021.05.06 | 더퍼블릭,[더퍼블릭 = 박소연 기자] 롯데홈쇼핑은 지난 4일 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다.이날 행사는 롯데홈쇼핑 본사가 위치한...,2021.05.06,더퍼블릭
"[뉴투포토] 롯데홈쇼핑, 영등포 독거노인에 ‘건강백세꾸러미’ 전달",2021.05.06 | 뉴스투데이,뉴스투데이=강이슬 기자] 롯데홈쇼핑은 지난 4일(화) 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달했다. 이날 영등포구청 별관 내 희망...,2021.05.06,뉴스투데이
"여주시 오학동, 어버이날 맞아 독거노인 등 삼계탕 나눔 ‘훈훈’",2021.05.06 | 경기인터넷신문,보장협의체와 오학동 남녀 새마을지도자협의회에서는 지난 5월6일 어버이날을 앞두고 독거노인 등 150가정에 삼계탕과 떡 마스크 등을 전달했다.코로나19로 인해 가족간...,2021.05.06,경기인터넷신문
[세계로컬핫뉴스] 가정의 달 기념 독거노인에게 카네이션 전달,2021.05.06 | 세계타임즈,위원장 양진복·이윤복)가 5월 가정의 달을 기념해 6일 관내 취약계층 75세 이상 독거노인 153가구에 카네이션 화분과 떡을 전달했다. 이번 사업은 코로나19 장기화로 이웃...,2021.05.06,세계타임즈
"경기도, 전기료 할인 사각지대 저소득 독거노인에 개별 전력량계 ...",2021.04.22 | 뉴스1 | 다음뉴스,(경기=뉴스1) 진현권 기자 = 경기도가 전기요금 복지할인 사각지대인 독거노인 등 저소득층에게 개별 전력량계 설치를 지원한다. © 뉴스1 경기도가 전기요금 복지할인 사각...,2021.04.22,뉴스1
"롯데홈쇼핑, 어버이날을 맞아 독거노인 가구에 '건강백세꾸러미' ...",2021.05.06 | 굿데일리,롯데홈쇼핑은 어버이날을 맞아 영등포 지역 독거노인 140가구에 ‘건강백세꾸러미’를 전달 했다. 롯데홈쇼핑에 따르면 이번 행사는 롯데홈쇼핑 본사가 위치한 영등포 지역...,2021.05.06,굿데일리
